emp_no,emp_title_id,birth_date,first_name,last_name,gender,hire_date
233175,e0002,1960-08-05,Honglan,Strandh,M,1989-06-01
410951,e0003,1952-07-05,Sampalli,Schmittgen,M,1991-12-31
493702,s0001,1961-11-22,Divier,Kropp,M,1987-03-09
14754,e0002,1964-05-27,Leon,Garnham,M,1992-06-02
277920,e0003,1960-06-08,Zhigen,Rullman,M,1990-07-01
39475,e0003,1960-01-02,Wilmer,Peternell,M,1985-09-03
60973,s0001,1960-05-03,Luisa,Driscoll,F,1987-05-01
241472,e0004,1952-03-16,Jianhao,Slobodova,F,1985-11-22
69055,e0002,1953-12-12,Shaleah,Katzenelson,M,1994-04-11
78726,s0001,1956-12-22,Visit,Verhaegen,M,1986-05-02
108871,s0001,1953-10-26,Terresa,Middleton,M,1985-11-25
234238,e0003,1963-03-06,Marko,Sethi,M,1992-05-08
239079,e0002,1962-04-03,Parto,Papastamatiou,F,1995-09-04
499157,e0002,1957-11-15,Nahid,Miara,M,1988-08-03
64989,s0001,1957-09-22,Zsolt,Peck,M,1985-06-25
442224,e0003,1960-11-20,Jovan,Sridhar,M,1992-02-24
414450,s0002,1955-12-21,Theron,Bednarek,M,1991-01-05
229055,e0003,1954-01-02,Erez,Valette,F,1989-09-16
79978,e0002,1954-04-24,Miquel,Pileggi,F,1988-06-27
274132,s0002,1963-09-10,Sanjay,Pietracaprina,M,1996-02-19
234541,s0001,1952-02-05,Shirish,Lorin,F,1993-12-28
414250,s0002,1961-07-03,Moss,Niizuma,F,1988-01-25
222641,s0001,1953-04-26,Mingzeng,Aamodt,M,1997-10-25
40038,s0001,1964-01-09,Kristin,Zaumen,M,1989-12-17
215160,s0002,1959-02-20,Anoosh,Dulin,F,1986-07-01
249679,s0001,1957-06-10,Khue,Streng,M,1991-10-16
468825,s0002,1954-03-24,Aruna,Breugel,F,1985-09-12
478271,s0001,1963-10-30,Mingzeng,Peng,F,1991-02-05
205360,e0002,1955-09-18,Gonzalo,Veevers,M,1993-09-12
13452,e0004,1958-04-02,Marke,Nations,M,1985-11-15
19400,e0004,1955-02-28,Ekawit,Koshino,F,1993-01-09
468456,e0003,1953-01-25,Morrie,Nishimukai,F,1990-07-24
29006,e0004,1963-01-12,Masako,Klerer,F,1987-07-25
29994,s0001,1960-09-28,Sanjeeva,Nergos,F,1987-01-27
426535,e0003,1958-10-21,Anwar,Litvinov,M,1987-07-10
298553,s0001,1963-05-30,Shimshon,Chinal,M,1994-06-28
48767,s0001,1957-04-08,Suebskul,Callaway,M,1991-02-07
474284,s0001,1960-01-26,Chiradeep,Sessa,F,1986-04-19
231647,s0001,1953-04-23,Angus,Provine,M,1991-08-15
457131,s0001,1952-06-10,Visit,Herbst,M,1988-07-04
461503,e0002,1961-10-13,Froduald,DasSarma,M,1996-11-17
217791,e0003,1961-05-22,Yoshinari,Gonthier,M,1988-12-02
16182,e0004,1963-09-10,Mantis,Alpay,F,1987-06-28
402047,s0002,1954-08-07,Berthier,Ranum,M,1993-03-19
242897,e0003,1962-09-16,Mang,Fordan,M,1987-03-26
240262,e0002,1963-10-12,Tamiya,Szmurlo,M,1995-11-20
23498,s0001,1955-12-05,Mari,Bala,M,1991-11-29
57850,s0001,1954-06-02,Ayakannu,Kawashima,M,1985-05-29
236089,e0002,1960-02-20,Chenye,Beilner,F,1995-09-24
36037,e0003,1956-12-06,Valeri,Asrin,M,1989-05-20
493891,s0002,1955-10-04,Serif,Hockney,M,1996-02-29
423101,s0001,1957-10-01,Lenore,Langford,M,1988-10-22
64499,e0003,1959-11-16,Sajjan,Poupard,M,1993-12-20
257790,e0002,1955-07-31,Heon,Eterovic,M,1995-03-09
61168,s0001,1961-02-12,Ramalingam,Matteis,M,1985-10-11
55390,s0001,1955-03-06,Gio,Rosis,M,1991-08-18
476666,e0003,1961-09-19,Horward,Zucker,M,1986-12-23
282148,s0001,1960-02-13,Vasilis,Foote,F,1987-04-14
422609,s0001,1964-11-19,Georg,Syrzycki,M,1993-12-15
101527,s0001,1964-10-30,Jacqueline,Nergos,F,1985-09-25
271287,s0001,1958-05-18,Hitomi,McFarlan,M,1986-12-22
487504,s0002,1961-09-22,Billur,Rusterholz,M,1992-11-21
237880,e0003,1952-11-17,Yonghong,Feldhoffer,F,1995-08-06
447933,e0003,1962-05-12,Piyush,Giarratana,F,1987-01-11
485682,s0001,1963-11-11,Alejandro,Candan,M,1995-04-04
23377,s0002,1958-03-12,Billie,Oehlmann,F,1997-01-02
402236,s0001,1959-01-27,Ewing,Copas,F,1993-06-24
467995,s0001,1961-09-29,Idoia,Nyanchama,M,1991-01-15
225723,s0001,1960-10-22,Djenana,Vakili,M,1992-06-16
296576,e0003,1959-03-05,Manu,Merks,F,1987-05-19
45600,e0003,1954-05-05,Marla,Kenevan,F,1996-07-24
457378,e0003,1956-04-01,Danny,Rissland,M,1986-08-25
412004,e0003,1957-09-29,Xumin,Haumacher,M,1987-02-01
93205,e0003,1953-05-17,Ger,Guardalben,F,1994-08-01
48666,e0003,1963-09-13,Krassimir,Ritcey,M,1986-05-15
498534,s0001,1961-06-27,Shigenori,Dolinsky,F,1987-03-02
444635,e0002,1958-12-26,Valeri,Wielonsky,F,1997-04-04
73618,s0001,1957-05-07,Kiyotoshi,Tsukune,F,1986-07-14
413409,s0001,1961-12-29,Pranav,Petersohn,F,1991-10-26
296037,e0003,1954-08-12,Udaiprakash,Osgood,M,1993-03-03
223342,e0003,1954-01-18,Hyuncheol,Huttel,M,1992-10-10
408727,e0002,1959-07-13,Guther,Neimat,F,1985-08-05
13162,s0002,1964-12-26,Shaw,Goodrum,M,1986-12-18
269446,s0001,1952-09-07,Leif,Merel,M,1987-07-19
67641,e0003,1954-08-12,Hatim,DiGiano,F,1991-12-13
256257,e0002,1955-02-16,Lansing,Marakhovsky,F,1986-04-13
202873,e0003,1954-01-20,Navid,Ciolek,M,1991-12-22
400024,e0003,1962-02-24,Sanjay,Boguraev,F,1991-03-06
34264,e0004,1961-06-13,Ingmar,Marrakchi,F,1987-01-18
90573,s0001,1956-04-17,Foong,Nishimukai,F,1997-03-22
475498,e0004,1957-01-10,Marl,Schiettecatte,F,1991-11-08
242937,e0003,1956-04-29,Guangming,Wursthorn,F,1988-09-08
30277,s0002,1962-12-22,Divier,Sinicrope,F,1989-10-31
205475,e0003,1952-07-17,Ute,Schach,M,1985-09-04
80124,e0003,1958-03-27,Akemi,Budinsky,M,1991-06-26
296295,s0001,1961-06-11,Guangming,Kornatzky,F,1989-12-08
21030,s0001,1959-03-22,Sergi,Perng,F,1987-02-01
86804,e0002,1958-08-31,Gay,Antonakopoulos,F,1987-01-07
483828,s0001,1953-04-14,Tommaso,Codenie,M,1986-04-20
96653,s0001,1958-12-03,Radoslaw,Parfitt,M,1987-04-06
412285,e0002,1958-01-10,Idoia,Seghrouchni,F,1997-06-30
50481,e0003,1956-02-04,Danel,Kobuchi,M,1985-04-03
488018,s0001,1953-01-05,Adamantios,Zweizig,M,1988-04-20
240969,e0003,1958-01-30,Alejandro,Unno,F,1986-08-25
53339,e0003,1961-09-04,Weijing,Neimat,F,1986-11-29
252930,e0002,1961-12-13,Boriana,Bahk,M,1997-11-13
439995,e0002,1954-05-16,Demos,Zweizig,M,1992-08-11
463832,e0002,1958-08-13,Guozhong,Bharadwaj,M,1991-04-23
431829,s0001,1962-12-10,Angus,Vidal,F,1994-05-04
282691,s0001,1962-08-18,Nikolaos,Nanard,M,1985-07-01
47357,e0002,1956-05-09,Jagoda,Grabner,M,1988-03-16
250363,e0002,1957-04-23,Ennio,Deverell,M,1991-10-30
52953,e0002,1964-07-29,Jianhua,Nooteboom,M,1988-02-07
459204,e0003,1964-07-25,Marl,Serre,M,1991-12-12
485832,s0001,1956-12-30,Nathan,Thebaut,M,1986-11-21
229064,e0003,1955-07-27,Shigeu,Syang,M,1995-02-23
80342,e0002,1960-02-16,Junsik,Iwayama,M,1998-07-15
55032,e0004,1957-05-03,Akeel,Stille,M,1987-06-14
277984,e0001,1952-12-29,Marke,Dalton,M,1989-04-23
32953,s0001,1956-06-05,Sashi,Halevi,M,1988-04-02
203757,e0002,1962-11-15,Licheng,Perin,F,1999-04-28
404934,s0001,1960-01-29,Bouchung,Marrakchi,M,1986-02-02
480732,s0001,1955-10-25,Rildo,Domenig,F,1989-12-31
446291,e0001,1964-02-29,Mang,Besancenot,M,1985-08-07
229648,s0001,1957-10-04,Rildo,Hartvigsen,M,1985-03-24
270343,e0001,1960-11-15,Leszek,Schonegge,M,1997-02-23
34733,s0002,1959-08-30,Vasilis,Harllee,M,1985-07-07
401398,s0001,1963-12-22,Jeong,Cronan,F,1988-08-28
104651,e0003,1962-07-10,Panayotis,Comyn,M,1990-01-25
478021,s0001,1963-12-23,Collette,Gubsky,M,1988-10-28
275839,s0001,1954-12-26,Mang,Gomatam,M,1994-01-27
69122,s0002,1952-12-20,Weiwu,Templeman,M,1985-05-08
216685,s0001,1956-02-10,Tesuro,Christ,F,1996-02-25
221269,e0003,1954-10-25,Isamu,Miyakawa,M,1986-11-28
486904,e0003,1963-02-23,Arno,Mahnke,M,1990-01-20
35938,s0002,1961-12-11,Mayuri,Woycyznski,M,1995-03-04
39407,e0003,1956-12-19,Sanjai,Fontan,F,1988-08-21
221353,s0001,1955-08-22,Jagoda,Kandlur,F,1991-03-27
11579,s0001,1962-06-01,Jinxi,Merel,F,1988-04-25
74742,e0003,1954-04-06,Troy,Gurbaxani,M,1988-06-07
489907,s0001,1953-09-05,Mark,Akiyama,F,1994-11-30
492409,s0001,1957-08-31,Abdelaziz,Slaats,M,1987-03-13
476432,s0001,1963-11-19,Gro,Meszaros,F,1988-02-01
49883,s0001,1961-08-12,Ioana,Rajala,F,1991-04-08
453946,s0001,1961-05-22,Filipp,Narahara,F,1992-02-05
93127,e0003,1959-06-29,Palash,Schieder,F,1988-08-21
272259,s0001,1955-10-26,Yongqiao,Lorcy,F,1986-03-27
82925,s0001,1956-11-30,Shai,Rubsam,F,1991-05-02
483076,e0002,1954-10-04,Jahangir,Eickenmeyer,F,1995-06-23
101847,e0001,1953-02-16,Parto,Pocchiola,F,1994-07-14
424542,s0001,1955-03-07,Golgen,Hebert,M,1991-05-18
435493,s0002,1958-09-19,Arnd,Sidhu,M,1988-07-29
443624,e0003,1962-06-15,Tadahiro,Cooman,M,1985-07-13
227460,s0001,1959-11-02,Uzi,Hartvigsen,F,1991-11-24
295794,s0002,1957-05-31,Behnaam,Pearson,M,1996-07-16
239854,e0002,1953-09-25,Mostafa,Waleschkowski,M,1995-09-07
96231,e0002,1961-03-18,Yannik,Colorni,M,1995-10-16
231989,s0001,1957-03-16,Chaosheng,Krybus,F,1988-09-17
85105,s0002,1964-06-11,Stevo,Comyn,F,1987-12-05
245315,e0004,1956-07-21,Shichao,Leivant,F,1986-03-12
227777,e0003,1955-12-01,Ingmar,Ibel,M,1986-07-28
56653,s0001,1962-07-09,Jaewoo,Bugrara,F,1987-09-23
247877,s0001,1955-12-09,Amabile,Jarecki,F,1987-11-21
299719,s0001,1957-05-08,Gaurav,Blokdijk,F,1987-10-13
58351,s0001,1954-11-14,Chenye,Cannard,F,1987-09-04
39337,e0003,1953-09-23,Shaowen,Miake,F,1986-04-30
46334,e0002,1962-09-11,Khedija,Karunanithi,F,1995-04-26
254928,s0001,1958-01-23,Badri,Salinas,F,1985-03-11
472793,s0002,1956-12-27,Jacopo,Ishibashi,F,1992-01-06
495392,e0003,1960-06-09,Adam,Silva,M,1990-04-20
291658,e0002,1953-11-09,Arvind,Aamodt,M,1986-11-20
106941,s0001,1955-02-20,Ipke,Zambonelli,F,1990-04-07
59021,e0002,1961-03-31,Nakhoon,Felcyn,M,1985-07-15
269670,e0002,1958-08-24,Duri,Ozeri,M,1995-06-15
262355,e0003,1964-04-09,Martien,Matzov,F,1986-09-02
425889,e0003,1954-05-14,Duri,Swift,F,1986-03-13
259250,s0001,1952-05-20,Marsal,Emiris,M,1991-03-13
216919,s0001,1961-04-30,Serge,Rijckaert,M,1987-06-29
296742,e0003,1960-06-03,Jaewon,Verspoor,M,1991-03-18
445418,s0001,1957-10-07,Fay,Pell,M,1986-03-12
420826,e0003,1957-07-30,Salvador,Ramaiah,M,1986-06-19
22130,s0001,1957-11-26,Dante,Siksek,M,1985-10-07
252329,e0003,1952-04-01,Panayotis,Horswill,F,1986-04-13
400990,e0002,1962-05-12,Ziya,Koshiba,M,1991-04-03
468970,e0003,1963-01-03,LiMin,Orsini,M,1986-02-22
82257,e0002,1954-07-31,Hugo,Linares,M,1985-04-10
259491,s0001,1959-11-06,Pranay,Marsiglia,M,1985-03-05
34237,e0003,1961-11-21,Fumiyo,Hinsberger,M,1988-08-31
405444,s0001,1957-01-08,Barton,Penz,F,1986-07-27
54832,e0001,1960-01-22,Frederique,Thorelli,M,1991-02-04
221487,e0002,1955-04-28,Rutger,Kambil,M,1986-02-20
106663,s0001,1958-01-23,Hironoby,Felcyn,M,1994-01-29
101596,e0003,1964-10-29,Emran,Ramaiah,M,1990-12-22
94401,s0001,1963-06-16,Nevin,Raney,M,1987-12-29
253256,e0003,1963-10-01,Adamantios,Garigliano,M,1994-09-26
74431,e0002,1957-07-30,Yuichiro,Zolotykh,M,1991-05-18
292690,e0003,1955-11-10,Hilary,Lalonde,F,1998-04-07
479350,e0003,1963-03-06,Pintsang,Kuzuoka,M,1993-02-15
479590,e0003,1961-07-10,Mario,Erdmenger,F,1986-09-15
56918,e0003,1959-08-24,Baocai,Radhakrishnan,M,1991-09-10
453574,e0002,1952-07-21,Kenroku,Ranze,F,1997-04-30
455650,e0003,1962-10-08,TRUE,Hellwagner,F,1993-06-08
218218,e0003,1962-10-13,Zhanqiu,Maquelin,M,1990-01-03
93613,s0001,1962-08-17,Mayumi,Gaughan,F,1993-05-07
285107,s0001,1962-09-25,Itzchak,Janocha,M,1987-08-20
498726,s0001,1961-04-13,Yonghong,Binding,M,1985-03-15
404672,s0001,1960-11-21,Conrado,Demizu,M,1987-06-16
294196,e0003,1963-05-29,Subhankar,Willoner,F,1985-10-06
80119,s0001,1963-05-06,Almudena,Honiden,F,1995-08-05
219217,e0003,1962-09-09,Claude,Slutz,M,1992-05-08
55787,s0001,1963-10-27,Howell,Bamford,F,1985-04-26
92862,e0003,1960-08-04,Mayumi,Gyimothy,F,1988-05-11
437381,s0002,1957-03-19,Carrsten,Rahier,M,1991-12-03
214372,s0001,1964-10-29,Kitty,Merli,F,1986-03-24
76528,e0002,1964-12-07,Serap,Panangaden,F,1986-02-19
436903,e0002,1964-03-04,Przemyslawa,Ponthieu,M,1986-05-07
405666,e0002,1964-08-15,Sasan,Reeken,F,1987-12-06
266110,s0001,1957-08-14,Aris,Lalonde,M,1989-04-13
438845,e0003,1960-07-31,Przemyslawa,Bahk,M,1988-05-29
471243,s0001,1964-02-09,Cristinel,Angel,M,1994-01-05
69069,e0002,1960-08-16,Gio,Msuda,M,1996-02-17
220746,e0003,1955-05-01,Isaac,Guenter,M,1990-06-28
82825,e0002,1963-01-19,Yannis,Rattan,F,1986-04-23
67066,e0002,1955-02-10,Josyula,Perez,M,1987-02-20
464865,e0002,1952-03-11,Jordanka,Hofmeyr,F,1986-06-19
464941,e0002,1961-07-15,Shen,Ranon,M,1991-02-01
276928,e0003,1953-11-08,Dinah,Maraist,M,1992-03-29
470467,e0002,1961-10-23,Gad,Menhoudj,F,1993-12-06
218783,s0001,1954-02-23,Keiichiro,Polupanov,F,1987-04-06
11617,s0001,1958-12-04,Masaki,Peroz,F,1987-06-29
10865,s0001,1961-03-16,Danco,Etalle,M,1991-04-19
487043,s0001,1956-02-19,Yoshimitsu,Lammel,F,1991-04-24
434379,s0001,1955-12-21,Mahendra,Wilharm,M,1995-02-11
69240,e0003,1962-09-17,Oguz,Grandbois,M,1988-04-08
36291,e0003,1964-09-10,Youngkon,Krone,M,1989-12-24
450025,s0001,1961-10-18,Dharmaraja,Marrevee,M,1990-03-29
284522,e0003,1964-09-04,Margo,Senzako,M,1989-03-25
418272,s0002,1954-05-31,Kazuhito,Chimia,M,1994-05-31
418067,s0001,1954-01-29,Stein,Basawa,F,1994-01-06
416270,s0001,1963-02-09,Seshu,Steenbeek,M,1987-05-25
35825,s0001,1957-03-03,Geoff,Bratten,M,1985-12-01
200972,e0002,1962-08-28,Heping,Koblick,F,1995-09-14
89500,e0003,1952-10-19,Xuejia,Krybus,M,1990-07-01
412064,e0002,1962-01-10,Greger,Anguita,M,1989-03-15
94095,e0002,1964-06-22,Fumitake,Brattka,M,1993-05-01
217669,e0002,1961-02-26,Tesuro,Orsini,M,1986-04-28
281985,e0004,1964-12-12,Maris,Greenaway,F,1995-10-02
105782,e0003,1957-11-18,Kellyn,Farris,M,1985-05-19
58063,s0001,1952-02-22,Dannz,Masand,F,1989-11-12
284758,s0001,1953-07-22,Odoardo,Krichel,M,1987-12-06
267601,e0002,1956-09-05,Vatsa,Baby,M,1989-08-14
51073,e0003,1962-02-15,Toshimo,Merli,F,1985-03-12
18251,s0002,1955-08-13,Alair,Panangaden,M,1986-10-08
441598,s0001,1954-11-18,Jingling,Siepmann,M,1986-06-20
227802,e0003,1962-12-26,Yuguang,Usery,F,1994-05-15
262818,e0002,1961-11-17,Subhash,Ciolek,F,1990-10-15
48189,s0001,1964-05-16,Jaewon,Legleitner,F,1994-09-18
38565,e0003,1962-07-27,Susanna,Uludag,M,1997-12-03
213793,e0004,1960-02-19,Jaana,Varley,F,1988-02-23
404315,s0001,1961-03-13,Muneo,Doering,F,1992-12-20
298261,e0003,1955-05-08,Tommaso,Mateescu,F,1986-07-07
65222,s0001,1953-02-06,Wilmer,Zaumen,F,1986-01-15
244906,s0002,1953-01-25,Tremaine,Imataki,F,1994-11-20
406591,e0002,1956-10-27,Junsik,Weisert,M,1985-07-04
441509,s0002,1958-08-18,Pranav,Vecchio,M,1985-09-17
63010,s0001,1959-03-25,Fumitake,Greenaway,F,1986-11-04
40487,e0003,1953-12-03,Valery,Gulik,F,1986-08-29
87862,s0001,1958-01-01,Berna,Keustermans,M,1998-07-09
68854,s0001,1964-12-05,Souichi,Perfilyeva,M,1986-04-15
62441,s0002,1960-06-20,Eishiro,Ebeling,M,1992-11-27
456863,e0002,1964-04-29,Goo,Mikschl,M,1994-11-29
425878,e0003,1964-02-20,Pranjal,Birge,F,1987-03-09
104970,s0001,1962-06-01,Diederik,Danecki,M,1995-07-11
72827,s0001,1960-08-05,Yannis,Roohalamini,M,1995-03-31
283086,e0002,1959-04-26,Cristinel,Standera,M,1985-06-17
54825,e0003,1958-05-16,Sumant,Valette,M,1989-03-26
255363,e0002,1964-01-21,Ramalingam,Schmiedel,M,1990-04-24
273735,s0001,1957-05-22,Persi,Perly,M,1988-12-13
200876,s0001,1960-11-07,Alexius,Shiratori,M,1987-04-04
478415,e0003,1955-08-11,Charlene,Rajcani,F,1993-02-14
418695,s0002,1962-12-06,Khatoun,Butterworth,M,1992-12-05
464748,e0003,1954-12-20,Sanjoy,Highland,F,1990-05-12
57684,e0003,1961-02-13,Siamak,Boreale,M,1985-02-26
17404,e0004,1964-04-05,Martijn,Penttonen,M,1989-02-23
48133,s0001,1964-02-07,Kazuhira,Perfilyeva,F,1985-10-17
469324,e0003,1960-07-12,Fei,Karcich,F,1994-09-11
31499,s0001,1960-02-18,Naftali,Pollock,M,1991-06-23
458068,s0001,1957-08-10,Mohamadou,Kakkad,F,1985-08-29
472453,e0003,1956-11-02,Elvis,Talmor,F,1990-09-29
432456,e0003,1956-09-10,Kiyokazu,Puppe,M,1985-10-26
63831,e0002,1954-03-31,Danil,Gadepally,M,1992-06-22
54320,s0001,1960-09-19,Gererd,Verspoor,M,1987-02-05
220253,e0003,1958-12-06,Mingdong,Uehara,M,1995-02-05
24279,s0001,1963-01-07,Krister,Hinsberger,F,1990-04-11
468119,s0001,1957-06-04,Pintsang,Azadmanesh,F,1990-07-18
44134,s0002,1956-12-28,Uri,Azevdeo,F,1993-11-25
449678,s0001,1958-01-11,Monique,Vieri,M,1989-11-06
417224,s0001,1961-06-16,Toney,Yemenis,M,1991-01-23
222684,s0001,1962-04-06,Randi,Crabtree,F,1990-07-11
32892,e0004,1953-05-26,Sudharsan,Pfau,M,1986-04-26
48985,e0003,1953-11-14,Divine,Ozeki,M,1988-08-15
440019,e0004,1954-12-28,Jianhua,Ossenbruggen,M,1991-12-20
248947,e0003,1955-02-19,Marke,Bazelow,M,1993-01-13
296919,e0003,1963-05-19,Jasminko,Garnham,F,1990-10-07
58899,s0001,1959-08-17,Filipp,Fairtlough,M,1990-08-26
89174,e0002,1963-11-16,Leon,Flanders,F,1996-08-20
86507,e0003,1959-05-05,Marc,Schurmann,F,1995-05-08
475109,s0001,1956-04-29,Guenter,Rothe,F,1990-04-11
75272,e0003,1953-09-28,Hidekazu,Imataki,F,1986-08-31
434617,e0003,1963-08-02,Elgin,McClurg,F,1986-02-09
493345,s0002,1964-04-30,Marsha,Dayang,M,1987-11-05
219242,e0002,1964-12-11,Kaijung,Gewali,F,1997-02-13
63464,s0001,1953-01-09,Mona,Krogh,F,1994-04-29
61510,e0003,1953-07-13,Harngdar,Petereit,M,1989-11-18
467731,s0001,1954-01-10,Shan,Itzigehl,F,1989-02-01
222241,s0001,1958-06-08,Yechezkel,Roison,F,1988-04-15
435220,e0003,1952-06-27,Poorav,Basawa,F,1988-03-21
75569,e0003,1959-11-19,Pasqua,Rassart,M,1985-09-11
479568,e0001,1964-12-01,Niclas,Eldridge,M,1993-10-04
283490,s0001,1957-09-06,Roddy,Melter,M,1990-04-12
36588,e0003,1964-08-22,Sariel,Honiden,M,1988-12-23
47220,e0003,1957-01-23,Evgueni,Brickell,F,1994-10-24
448803,s0001,1960-10-19,Jacqueline,Garnier,M,1987-08-06
39890,s0002,1952-11-14,Sanjai,Valiente,M,1986-12-07
61124,s0001,1954-12-24,Nechama,Waymire,F,1986-01-02
244318,e0003,1961-07-12,Eirik,Nations,M,1991-06-20
470775,e0002,1953-01-11,Pramod,Deverell,F,1995-02-19
258569,s0001,1960-12-31,Sanjeeva,Siepmann,M,1993-11-04
214537,e0003,1961-03-17,Xinyu,Babu,M,1988-04-18
54823,s0001,1957-02-13,Satyanarayana,Bonifati,M,1991-12-12
227983,e0003,1954-10-30,Yoshinari,Gopalakrishnan,M,1997-03-18
259233,s0002,1956-02-28,Limsoon,Glinert,M,1990-08-02
491394,e0003,1962-08-25,Malu,Sherertz,F,1991-02-08
277098,s0001,1961-05-26,Hailing,Godskesen,M,1985-05-01
22972,s0001,1954-02-10,Yishai,Rahier,M,1989-06-01
93238,s0002,1961-12-04,Jayson,Tsunoo,F,1986-02-21
265639,e0003,1961-08-29,Weiyi,Pero,M,1985-08-23
283060,e0003,1957-04-28,Yefim,Maraist,F,1989-08-03
453592,s0002,1958-06-01,KayLiang,Kemmerer,M,1985-03-20
476681,e0002,1955-06-08,Bezalel,Fontet,M,1994-04-06
429414,s0001,1954-03-08,Zongyan,Mahmud,M,1985-11-16
466118,e0002,1954-11-18,Behnaam,Hanratty,F,1993-10-17
231381,s0001,1963-05-30,Vivian,Erez,M,1990-03-31
450955,s0001,1960-11-28,Fumiyo,Chelton,M,1987-05-30
103001,e0002,1956-02-03,Luerbio,Murrill,F,1986-07-01
260373,e0003,1954-11-08,Anestis,Ruther,F,1985-07-04
27097,e0003,1962-11-14,Pranav,Boudaillier,F,1989-08-28
419164,s0001,1957-03-02,Tru,Mateescu,M,1992-09-13
212302,s0001,1956-10-29,Amalendu,Assaf,F,1990-10-06
22191,s0001,1964-06-21,Udo,Fontan,M,1989-09-03
433081,s0001,1957-04-23,Weicheng,Wossner,F,1992-01-25
227021,e0003,1963-07-01,Mayuri,Morris,F,1986-12-20
284092,e0002,1957-01-17,Ravishankar,Poujol,M,1993-07-27
231306,s0001,1960-04-16,Guozhong,Janetzko,F,1986-06-14
39755,e0004,1959-03-17,Koichi,Iwayama,F,1989-11-10
465968,s0001,1960-11-24,Sasan,Matzat,M,1998-05-02
482064,s0001,1952-06-30,Girolamo,Fairtlough,M,1988-09-10
415131,e0002,1961-06-27,Mamdouh,Anguita,F,1988-02-19
492532,e0003,1956-01-23,Theirry,Speek,M,1989-09-12
62452,e0002,1959-01-18,Marke,Maccarone,F,1994-03-15
483370,s0001,1952-07-07,Berni,Kumaresan,M,1988-05-01
249655,s0002,1960-01-15,Moheb,Escriba,M,1985-12-10
30759,e0003,1963-12-07,Rafols,Mapelli,F,1987-11-19
64718,s0001,1958-05-05,Billur,Back,F,1992-10-04
411697,s0002,1961-07-16,Honglan,Gihr,M,1987-03-12
455718,s0002,1958-04-28,Elvis,Broder,F,1997-09-17
411708,e0003,1956-09-24,Sumali,Spell,M,1986-08-16
101517,s0002,1958-01-02,Hsiangchu,Laventhal,M,1986-11-30
246075,s0001,1964-10-23,Moriyoshi,Schapiro,M,1991-09-08
487130,e0004,1953-11-25,Alselm,Roison,F,1988-01-28
50632,s0001,1963-02-02,Martins,Bale,M,1990-11-06
436833,e0002,1954-09-18,Owen,Boyle,F,1995-05-27
262049,s0001,1956-06-13,Zhilian,Anido,F,1989-04-17
46888,s0001,1962-06-02,Ortrun,Foote,M,1988-11-29
99917,s0001,1961-10-16,Aleksandar,Peternell,M,1991-05-26
411026,e0003,1957-02-24,Denny,Openshaw,F,1993-07-23
26386,s0001,1961-02-11,Kristine,Speel,M,1987-09-09
211369,e0003,1956-03-05,Ortrun,Hagimont,M,1991-04-01
279226,s0001,1955-07-14,Isaac,Gopalakrishnan,M,1988-03-09
400802,s0001,1959-11-09,Stein,Erbe,F,1988-10-26
79515,e0002,1953-05-21,Qiwen,Smeets,F,1993-10-13
408148,s0001,1964-03-03,Kotesh,Molberg,F,1985-03-09
